0.0,18.62525149524208,1324.475997533157,4283.016981870917,6119.858360139687,6574.148589681287,84479.47579210931,30419.032042529947,12656.95951726424,12336.10634678012,12031.213028733826,11776.134909445738,11283.321377188067,11309.76903298899,10934.945373175957,10876.52475615913,10757.437717550893,10647.962875522122,10866.356211868684,10912.341450692493,11174.93709545901,11125.131426475064,12933.688954360214,30419.032042529947,31782.64451539059,34470.31038788106,38482.23914790742,30983.10348774855,11136.52574757498,11479.085816057346,11503.01935917183,13956.94817432276,18539.940684048568,24808.727556131136,13849.89270409186,46989.41648128724,19734.10096360193,21749.503145667182,22799.06029434824,23388.86226884764,36498.85251286035,11930.03508559334,7326.737877728952,20777.62180283852,14986.309544972322,1943.567566668425,5000.324164999469,6113.540048938826,7622.589957916726,7599.736627413808,8118.321735439154,15722.243717714378,17474.023426002506,19683.705723424428,27613.24653538029,33904.87215060857,35199.94542874447,36536.55441432269,37231.881084934656,37477.835816233855,39916.43363563622,11129.433949883774
18.62525149524208,0.0,1328.620189899175,4288.66045253596,6126.55210565529,6581.483557884444,84485.37401064667,30400.865298237284,12664.39373831171,12343.140358908724,12037.99156450026,11782.390943383583,11288.228420864634,11314.65404583968,10939.000320049989,10878.5980721963,10758.362089965294,10648.14080551724,10865.233489094906,10911.187375882426,11171.51624729901,11118.1030901022,12919.386440485332,30400.865298237284,31764.42526895866,34451.68615861409,38463.6161009311,30964.48145727954,11118.975444872449,11461.146531420023,11485.087959233226,13938.32442469654,18521.65601069179,24790.546705128298,13868.513036613444,46997.55080109632,19751.60752653624,21767.54189763368,22817.34086727452,23407.39073802026,36512.1332485602,11932.850005342689,7308.769534320233,20761.55133461781,14998.987556258871,1948.8178191663435,5006.289657564675,6120.284035390766,7630.7043586061345,7607.868976424184,8127.401998716418,15728.200859565895,17480.26168505467,19690.109508140955,27618.896022986377,33910.757848747824,35205.90500794848,36542.920303624815,37238.58784922529,37484.61824014094,39923.66745797326,11124.786217071272
1324.475997533157,1328.620189899175,0.0,2965.99092023256,4813.990206383321,5278.18766122908,83162.35223973487,30441.57021560074,11359.740361379752,11032.757966817971,10724.392042478525,10463.161214874504,9960.593873837965,9986.953479947824,9610.470297978904,9560.643313034,9454.39166404034,9356.299714272744,9599.905760187654,9646.553702690364,9970.146196406917,10064.18556800134,12381.351728575924,30441.57021560074,31821.3601909104,34793.61915348453,38809.34970067186,31319.43111152964,11051.685053039631,11483.356361280285,11505.056378274394,14317.377520253283,19105.32241088834,25396.86480550154,13655.830032657062,45702.1497071105,19950.34611595259,21834.9429865874,22804.725365302857,23007.16487837696,35395.530511917415,13174.24908558391,7382.015725722201,20409.77448972264,13860.243650127042,627.4513009228921,3686.087982015907,4808.405586836462,6340.969366312196,6318.534912718328,6859.936562904236,14406.109501520268,16160.459260692338,18371.76789049072,26294.44126256665,32587.80312580689,33883.4748746534,35223.86015615944,35922.94579643451,36169.80738600412,38614.36317593353,9967.006751968942
4283.016981870917,4288.66045253596,2965.99092023256,0.0,1862.7037363398297,2349.021654683774,80197.06202512646,31070.74320463656,8408.943847730283,8074.4663974543155,7762.665917265891,7497.486786690501,7005.812081315463,7032.59391679238,6678.583427797562,6726.171898518282,6704.041300147681,6671.45116528299,7038.242060076251,7087.116300717444,7669.48778543057,8296.14926800259,11983.586373821154,31070.74320463656,32476.95174033526,36032.984396298,40040.986805069166,32601.86217735209,11789.586746583092,12386.726817711198,12402.9603735587,15829.528766241516,20924.21639669916,27207.58472877248,13306.448058531769,42756.521189950574,20371.600608373425,21939.03819938348,22718.23349584353,22043.743634832845,32777.1113037463,15886.754342558244,8632.367828610006,20261.44685613823,11266.043323328193,2340.525813851408,722.4002356449802,1858.9676293751984,3439.14578006594,3418.126793780484,4016.2506913020375,11440.31541536094,13194.533751808256,15406.173350032192,23330.24061537402,29622.44311719105,30917.87287537774,32257.98248580077,32958.27071030594,33205.576811619765,35654.09833445514,7834.1452895945695
6119.858360139687,6126.55210565529,4813.990206383321,1862.7037363398297,0.0,512.155773207717,78366.02434380274,31877.38733352145,6548.412341832223,6218.767916961811,5911.5486993191935,5660.064911566974,5230.351854397835,5258.2431255397005,4963.816391556378,5191.092502879645,5299.465795496121,5361.392719672515,5872.932125591775,5922.32512170108,6771.197337238721,7870.9518481257155,12395.56114760622,31877.38733352145,33293.271640016814,37159.693315360746,41154.98473270008,33760.209609562444,12841.02318984262,13506.793511301868,13520.025601790228,17188.26085373293,22388.939359512875,28646.14943196241,13123.613132785513,40895.30891546352,20557.630766949493,21910.893323884266,22563.11961460504,21337.659492593782,31033.539727080428,17512.98287314682,10004.996551623366,20682.360058999857,9583.260633716114,4186.567183079804,1143.2986483767384,18.785918149656247,1607.214360303296,1588.1874033596175,2234.8957652962804,9610.882109762197,11357.14573924328,13564.93556108955,21506.75912562697,27792.55209094232,29086.234580838973,30417.836626347675,31112.03644190654,31358.122391900342,33800.38524048578,7098.383670935558
6574.148589681287,6581.483557884444,5278.18766122908,2349.021654683774,512.155773207717,0.0,77928.90476322031,32258.539532597817,6083.093871041401,5763.970061371357,5464.342893426606,5230.205929172888,4855.917720586977,4884.477022191022,4633.110691668926,4959.456293322608,5128.771357892024,5231.247649671322,5794.039878416871,5842.965637803028,6776.941736153309,8009.749569300061,12714.668079992927,32258.539532597817,33675.89671165897,37599.51877913575,41591.983543015565,34206.05150820643,13280.29581127777,13956.083992495338,13968.83190435985,17669.234517863384,22881.56362185681,29134.648379988488,12938.774855715024,40424.18408707339,20454.79153916172,21749.240693998607,22367.73906168499,21008.067046706976,30521.41199008105,17857.988750829,10492.78760618512,20988.85360301796,9075.22604533019,4651.149778849294,1638.0038224871482,509.6036945611684,1098.25622340544,1078.625876162571,1723.3049245437228,9182.804698604812,10920.397569974735,13123.378871282011,21078.47858055559,27358.26274449477,28650.38402778517,29974.481827118427,30662.719842204933,30907.51497109734,33342.376236255484,7153.178677335551
84479.47579210931,84485.37401064667,83162.35223973487,80197.06202512646,78366.02434380274,77928.90476322031,0.0,92597.7063652437,71879.82676685663,72173.35229677512,72465.55298730939,72705.9916046364,73216.79083777782,73191.30828417893,73611.69364433689,73880.39995647495,74178.25772224307,74422.75400560856,74512.4926741776,74478.65412706303,74911.07915771041,76386.25454111757,80674.95865849736,92597.7063652437,93554.16738828256,101125.98423855226,103781.42298482262,99226.85562159766,85000.25052761963,85823.44551794764,85810.08251446899,90035.75500717177,94970.6063152684,99552.18759782778,81480.16218088854,38368.65066331196,87259.24550191994,85739.84994255597,84614.58844275275,77829.70422414113,54544.52905758787,95254.50530608026,85204.70298203283,82733.84837654856,71103.67182053009,82537.57618184335,79479.1639246979,78373.2028468048,76924.9273222011,76948.69505058021,76516.12432271331,68757.31221680605,67009.39254029618,64806.13194165992,56870.40179639778,50574.624811265465,49279.86475783655,47965.44845013881,47317.98984993094,47086.99347150911,44784.06399110586,75384.02568183315
30419.032042529947,30400.865298237284,30441.57021560074,31070.74320463656,31877.38733352145,32258.539532597817,92597.7063652437,0.0,35059.24021355777,34644.50506619359,34337.804607410835,33903.132944143814,32901.428996398674,32898.78289255749,32287.263888466343,31143.762695832072,30464.1218046856,30022.89982652217,29300.29298950764,29285.72887535692,27938.50122151623,25716.80567706163,19797.594631393524,0.0,1423.6815138928505,8541.733623724187,11437.786019400348,7398.367571936754,19406.03213867329,18962.739043559573,18940.346125404136,17156.129925050613,15371.128763582534,13263.953596810352,44080.17515580732,61511.5446145821,50057.80712705666,52163.03718360816,53212.41474919087,53114.15400535486,58807.47478082944,36500.45579806075,23101.53381799055,12338.086775078542,40095.441356004376,30595.00029360848,31325.61205038459,31892.002391354767,32984.38329784769,32981.65099724109,33623.634978113936,35645.288129170614,36832.1437105593,38287.55259099638,42794.78119443565,47735.48033547708,48835.35676399424,50400.61386031759,51387.93213070576,51682.7007401651,54265.58765444072,27190.85978455817
12656.95951726424,12664.39373831171,11359.740361379752,8408.943847730283,6548.412341832223,6083.093871041401,71879.82676685663,35059.24021355777,0.0,433.617424526709,782.935307062161,1211.1835069420265,2201.6346327282968,2198.3455369807048,2830.805750397204,3924.6899245731697,4601.358926701859,5044.111463056172,5759.142258695795,5774.362405724271,7133.084577637464,9342.435069235957,15345.160009811583,35059.24021355777,36480.08568148535,41285.7191490706,45199.53253633824,38026.79675774832,17424.045119479997,18218.35112666606,18223.309256123503,22358.397506931367,27738.893207501154,33837.94057344785,14823.198255303649,34347.64068232533,22781.12421530934,23377.54858457149,23572.28244237053,20425.534378684544,25211.79910888693,23627.40787801832,15507.113264958332,23000.912983296155,5189.655224507514,10732.37831288921,7686.868886454624,6553.265067098425,5049.498038505077,5073.0541845247,4646.730338708389,3290.869266491397,4924.726875658643,7088.942559553418,15077.381431144056,21327.08321259343,22613.327817513968,23915.97953617958,24591.65077224876,24834.252394453688,27260.646027333965,7874.340847421858
12336.10634678012,12343.140358908724,11032.757966817971,8074.4663974543155,6218.767916961811,5763.970061371357,72173.35229677512,34644.50506619359,433.617424526709,0.0,354.16441356750096,777.5694337433791,1770.7592379037003,1768.2519597317803,2399.669785382599,3503.863872816634,4182.109913373377,4624.412314242467,5346.6917803566885,5363.056412392305,6726.913736404599,8928.319915289361,14921.912661588434,34644.50506619359,36065.66247379426,40856.42188291675,44771.6025155316,37595.75880215004,16990.696700931727,17785.339341791616,17790.260443139858,21927.98802046048,27309.740275996523,33406.15923943945,14915.866795712758,34688.85584858312,22871.1345302558,23517.67482301225,23741.09715086513,20696.74130470561,25640.411423617355,23395.27800048683,15086.238441126228,22599.858861996887,5562.787970904743,10405.333880701472,7352.075295581153,6224.417848501248,4753.066315942196,4776.946343423765,4389.843132332161,3492.973951035347,5181.220981253142,7369.014385103866,15346.020001874098,21610.070879996023,22899.27248642211,24213.882069823325,24898.910371658018,25143.55165507951,27581.63370861293,7465.243110176223
