1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,18.6252515,1324.475998,4283.016982,6119.85836,6574.14859,84479.47579,30419.03204,12656.95952,12336.10635,12031.21303,11776.13491,11283.32138,11309.76903,10934.94537,10876.52476,10757.43772,10647.96288,10866.35621,10912.34145,11174.9371,11125.13143,12933.68895,30419.03204,31782.64452,34470.31039,38482.23915,30983.10349,8412.956212,11136.52575,11479.08582,11503.01936,13956.94817,18539.94068,18531.90887,24808.72756,18874.41437,10561.93297,10591.18986,10721.89067,10697.10612,16112.5879,16856.40571,19356.77615,29092.47787,54402.71146,22346.99624,18304.14307,18295.62431,17508.65173,17498.37319,16550.56753,14146.56975,13849.8927,10132.61121,8879.709957,8844.979047,6925.463806,46989.41648,24584.73436,18770.15871,18431.60493,19465.52586,19734.10096,21749.50315,22799.06029,23388.86227,28259.54939,30542.32253,30525.81262,36498.85251,36913.34247,15154.06542,11930.03509,7738.731227,3659.269548,4965.441574,7326.737878,20777.6218,7302.534589,919.2860413,11398.16591,14986.30954,9835.801443,14986.30954,2011.67086,1793.1103,1943.567567,3258.852672,5080.574622,5000.324165,6113.540049,7622.589958,7599.736627,8118.321735,9626.465198,13899.49749,15722.24372,17474.02343,19683.70572,21184.626,26624.46411,26856.85509,27613.24654,27693.45292,28957.62833,33904.87215,35199.94543,35604.50249,36536.55441,36545.37209,37231.88108,37477.83582,37467.53416,38577.07186,38562.13586,39916.43364,41056.71924,41652.06938,26643.20759,24730.15595,24331.53409,23528.58349,20459.16811,18073.05057,12347.57068,12047.32468,11875.77592,11875.77592,11631.20802,10739.73485,10787.80473,11094.04922,11107.00868,11129.43395,11090.98833,11103.02603,11062.71924,11105.12878,11159.85008,11204.75213,11226.14047,11283.53739,11336.8972,11327.35386,11365.6866,11472.65708,11526.40055,11571.71136,11765.14525,11732.57114,12054.36765,12014.68748,12131.93443,12108.95742,12228.54514,12275.91425
18.6252515,0,1328.62019,4288.660453,6126.552106,6581.483558,84485.37401,30400.8653,12664.39374,12343.14036,12037.99156,11782.39094,11288.22842,11314.65405,10939.00032,10878.59807,10758.36209,10648.14081,10865.23349,10911.18738,11171.51625,11118.10309,12919.38644,30400.8653,31764.42527,34451.68616,38463.6161,30964.48146,8417.465267,11118.97544,11461.14653,11485.08796,13938.32442,18521.65601,18513.62957,24790.54671,18892.30988,10566.88622,10596.15339,10725.29386,10700.49686,16121.75328,16865.77571,19366.87077,29101.9734,54416.80271,22365.42692,18322.73968,18314.21881,17527.25398,17516.97334,16569.17263,14165.19294,13868.51304,10151.04199,8896.870985,8862.152434,6937.313923,46997.5508,24589.5724,18777.26201,18440.22268,19482.22228,19751.60753,21767.5419,22817.34087,23407.39074,28275.63921,30557.69087,30541.17657,36512.13325,36925.63245,15156.36678,11932.85001,7741.050031,3645.84611,4946.821864,7308.769534,20761.55133,7308.807695,919.6574478,11391.77719,14998.98756,9830.279097,14998.98756,2006.687479,1788.692644,1948.817819,3264.739259,5086.647385,5006.289658,6120.284035,7630.704359,7607.868976,8127.401999,9636.447882,13905.66118,15728.20086,17480.26169,19690.10951,21191.10888,26629.97649,26862.40198,27618.89602,27699.11105,28963.25973,33910.75785,35205.90501,35610.65086,36542.9203,36551.72916,37238.58785,37484.61824,37474.32276,38584.10252,38569.17587,39923.66746,41063.94274,41659.28779,26658.74337,24745.12247,24346.47351,23543.50626,20473.51564,18086.62316,12354.58094,12054.08387,11882.30223,11882.30223,11636.82222,10740.66802,10787.49974,11089.40611,11102.60295,11124.78622,11083.93321,11096.90268,11056.64659,11098.7772,11151.69779,11196.53363,11217.70997,11274.24592,11327.59529,11317.77142,11356.11458,11462.25502,11515.95014,11561.05561,11753.71704,11721.0912,12042.03851,12002.33971,12119.40215,12096.35421,12215.64613,12263.01966
1324.475998,1328.62019,0,2965.99092,4813.990206,5278.187661,83162.35224,30441.57022,11359.74036,11032.75797,10724.39204,10463.16121,9960.593874,9986.95348,9610.470298,9560.643313,9454.391664,9356.299714,9599.90576,9646.553703,9970.146196,10064.18557,12381.35173,30441.57022,31821.36019,34793.61915,38809.3497,31319.43111,7089.008091,11051.68505,11483.35636,11505.05638,14317.37752,19105.32241,19099.08564,25396.86481,19004.42713,11749.41962,11778.31625,11952.74795,11928.30207,14850.93068,15599.9252,18120.6669,27837.12838,53346.54379,21912.64047,17992.2722,17981.15772,17206.35909,17193.2253,16255.21677,13940.49274,13655.83003,10122.88126,9212.049284,9175.520167,7812.288611,45702.14971,23261.66745,19871.42668,19464.85416,19824.43042,19950.34612,21834.94299,22804.72537,23007.16488,27378.31635,29589.54819,29572.65664,35395.53051,35758.55324,16408.34041,13174.24909,8997.792929,4817.057637,5436.949656,7382.015726,20409.77449,5990.626659,2229.754746,12712.10169,13860.24365,11156.12207,13860.24365,3334.813293,3117.308948,627.4513009,1945.78761,3767.478354,3686.087982,4808.405587,6340.969366,6318.534913,6859.936563,8393.189214,12585.39265,14406.1095,16160.45926,18371.76789,19873.4928,25304.73939,25537.3542,26294.44126,26374.70825,27638.68489,32587.80313,33883.47487,34289.6952,35223.86016,35232.58747,35922.9458,36169.80739,36159.5814,37272.20407,37257.39374,38614.36318,39754.48117,40349.7488,25707.76227,23746.38407,23345.8236,22542.08734,19431.12942,16995.23491,11043.87845,10740.24732,10565.81963,10565.81963,10312.50034,9436.574443,9504.657333,9931.51654,9935.756194,9967.006752,10031.43603,10000.43471,9958.006482,10012.67933,10156.25563,10204.59645,10237.55866,10344.60025,10398.38865,10406.05954,10443.59617,10603.72147,10660.49755,10719.61798,10967.49413,10938.92081,11325.58912,11287.61158,11419.56066,11402.6263,11546.93395,11593.70122
4283.016982,4288.660453,2965.99092,0,1862.703736,2349.021655,80197.06203,31070.7432,8408.943848,8074.466397,7762.665917,7497.486787,7005.812081,7032.593917,6678.583428,6726.171899,6704.0413,6671.451165,7038.24206,7087.116301,7669.487785,8296.149268,11983.58637,31070.7432,32476.95174,36032.9844,40040.98681,32601.86218,4146.841457,11789.58675,12386.72682,12402.96037,15829.52877,20924.2164,20921.34573,27207.58473,19250.4971,14348.09568,14375.98107,14642.32892,14618.78223,11954.91531,12712.16634,15266.86104,24940.1545,50805.88648,20841.85234,17261.72226,17244.86611,16513.50758,16494.09279,15599.4898,13554.13145,13306.44806,10348.91766,10213.63013,10175.74102,9931.807159,42756.52119,20306.5925,22225.89517,21670.34932,20561.05031,20371.60061,21939.0382,22718.2335,22043.74363,25252.52342,27298.6892,27281.02568,32777.1113,33038.40433,19132.04277,15886.75434,11768.78968,7696.120528,7535.743874,8632.367829,20261.44686,3026.4292,5164.791466,15678.01385,11266.04332,14118.79642,11266.04332,6294.053494,6073.756536,2340.525814,1025.331017,805.7844459,722.4002356,1858.967629,3439.14578,3418.126794,4016.250691,5595.036024,9619.43334,11440.31542,13194.53375,15406.17335,16908.13831,22341.5283,22573.87292,23330.24062,23410.45277,24674.61431,29622.44312,30917.87288,31323.73551,32257.98249,32266.69605,32958.27071,33205.57681,33195.39061,34309.87942,34295.15629,35654.09833,36794.05223,37389.23975,23469.67105,21410.545,21007.6291,20206.25455,17020.21334,14487.61154,8085.199769,7778.283349,7601.634147,7601.634147,7348.191435,6685.749864,6862.301239,7799.467709,7769.805603,7834.14529,8269.644762,8088.481479,8040.13998,8136.482416,8577.078178,8634.432818,8703.56622,8963.518058,9016.033303,9076.770718,9110.01635,9423.430495,9486.443366,9583.527501,9977.052581,9961.243726,10510.61254,10479.07091,10645.01214,10645.25426,10849.51243,10892.55583
6119.85836,6126.552106,4813.990206,1862.703736,0,512.1557732,78366.02434,31877.38733,6548.412342,6218.767917,5911.548699,5660.064912,5230.351854,5258.243126,4963.816392,5191.092503,5299.465795,5361.39272,5872.932126,5922.325122,6771.197337,7870.951848,12395.56115,31877.38733,33293.27164,37159.69332,41154.98473,33760.20961,2456.225865,12841.02319,13506.79351,13520.0256,17188.26085,22388.93936,22387.61057,28646.14943,19339.99884,15909.71404,15936.81543,16258.93711,16236.07052,10099.73456,10859.31433,13425.15792,23082.12718,49093.08712,20077.17155,16756.98079,16736.64496,16044.33606,16021.14978,15169.6174,13341.32615,13123.61313,10624.72908,10951.21101,10913.94111,11280.08418,40895.30892,18508.67255,23595.89697,22948.04634,20940.83446,20557.63077,21910.89332,22563.11961,21337.65949,23798.12872,25741.27925,25723.20236,31033.53973,31245.66425,20755.75969,17512.98287,13450.7606,9558.12247,9232.821836,10004.99655,20682.36006,1193.394898,6983.084578,17517.55793,9583.260634,15947.86963,9583.260634,8125.280042,7902.708563,4186.567183,2868.804027,1058.285401,1143.298648,18.78591815,1607.21436,1588.187403,2234.895765,3822.758537,7784.406817,9610.88211,11357.14574,13564.93556,15065.29746,20521.93426,20753.27942,21506.75913,21586.7319,22851.42459,27792.55209,29086.23458,29487.97435,30417.83663,30426.72041,31112.03644,31358.12239,31347.8376,32458.76492,32443.91153,33800.38524,34940.51407,35535.78829,21952.95983,19841.42431,19438.38772,18641.19114,15421.8619,12841.00523,6229.901323,5927.590431,5756.421077,5756.421077,5535.137366,5281.125864,5601.584051,7066.356477,7004.664399,7098.383671,7851.283583,7547.404791,7496.360654,7624.973048,8294.971598,8356.614019,8451.317041,8818.076065,8866.980895,8965.237999,8993.588708,9406.104288,9470.747017,9590.936765,10070.62751,10064.37906,10702.84721,10676.83266,10859.21075,10870.86171,11107.19464,11146.25746
6574.14859,6581.483558,5278.187661,2349.021655,512.1557732,0,77928.90476,32258.53953,6083.093871,5763.970061,5464.342893,5230.205929,4855.917721,4884.477022,4633.110692,4959.456293,5128.771358,5231.24765,5794.039878,5842.965638,6776.941736,8009.749569,12714.66808,32258.53953,33675.89671,37599.51878,41591.98354,34206.05151,2189.664059,13280.29581,13956.08399,13968.8319,17669.23452,22881.56362,22880.41437,29134.64838,19213.02606,16231.69124,16258.47254,16601.30148,16578.72005,9605.943011,10363.62546,12923.53425,22591.22932,48581.62286,19735.17338,16481.48455,16460.32509,15778.94208,15754.86135,14915.83984,13147.96309,12938.77486,10573.79365,11027.81139,10990.89791,11538.12414,40424.18409,18099.51771,23842.96236,23164.48556,20890.53829,20454.79154,21749.24069,22367.73906,21008.06705,23315.79907,25244.17012,25226.0433,30521.41199,30735.03915,21097.53946,17857.98875,13821.98857,10043.22069,9744.864814,10492.78761,20988.8536,842.6462802,7425.217915,17966.54939,9075.226045,16389.63631,9075.226045,8573.178101,8349.477151,4651.149779,3338.340081,1552.132806,1638.003822,509.6036946,1098.256223,1078.625876,1723.304925,3310.735155,7353.135085,9182.804699,10920.39757,13123.37887,14621.62734,20096.8432,20327.378,21078.47858,21158.24935,22423.11794,27358.26274,28650.38403,29048.60522,29974.48183,29983.52138,30662.71984,30907.51497,30897.12608,32004.0191,31989.01292,33342.37624,34482.68517,35078.04772,21461.79253,19343.6261,18940.64366,18144.12961,14921.32902,12335.639,5775.772724,5480.96238,5317.328104,5317.328104,5129.173575,5110.664062,5488.543085,7122.328971,7051.222057,7153.178677,7992.157439,7656.285283,7604.955569,7741.64395,8469.025072,8531.314974,8632.016786,9023.619497,9071.274002,9178.320169,9205.256682,9639.663914,9704.323815,9829.420473,10327.09085,10323.11831,10979.25809,10954.61667,11139.96857,11154.1576,11396.77308,11434.792
84479.47579,84485.37401,83162.35224,80197.06203,78366.02434,77928.90476,0,92597.70637,71879.82677,72173.3523,72465.55299,72705.9916,73216.79084,73191.30828,73611.69364,73880.39996,74178.25772,74422.75401,74512.49267,74478.65413,74911.07916,76386.25454,80674.95866,92597.70637,93554.16739,101125.9842,103781.423,99226.85562,76095.41357,85000.25053,85823.44552,85810.08251,90035.75501,94970.60632,94987.18383,99552.1876,85801.33172,93438.34948,93460.56633,94006.1342,93986.98601,68731.27203,68060.70677,65900.36003,56376.97824,46827.01238,77050.46793,79571.03832,79535.99433,79802.74508,79766.16038,80018.50526,81326.65859,81480.16218,83291.10337,85625.42782,85604.29225,88353.77975,38368.65066,59956.51786,99438.61681,98184.13127,89249.87115,87259.2455,85739.84994,84614.58844,77829.70422,65936.79751,62894.38507,62893.7373,54544.52906,52447.8128,98372.01713,95254.50531,91522.87052,87734.19205,86292.10871,85204.70298,82733.84838,77178.57218,85349.10663,95873.48554,71103.67182,94313.48101,71103.67182,86488.99545,86267.30138,82537.57618,81220.64117,79399.08596,79479.16392,78373.20285,76924.92732,76948.69505,76516.12432,75170.80935,70581.73624,68757.31222,67009.39254,64806.13194,63310.22129,57864.41199,57630.53298,56870.4018,56789.93142,55526.98209,50574.62481,49279.86476,48881.04788,47965.44845,47955.79058,47317.98985,47086.99347,47098.46216,46050.84117,46068.16113,44784.06399,43652.41081,43061.78638,65590.36546,65770.2195,65996.82084,66521.09656,67977.88882,69100.31973,72160.65284,72448.69989,72612.23164,72612.23164,72850.14708,74193.54755,74393.6419,75410.36596,75312.04953,75384.02568,76422.36552,75997.79875,76005.77708,76095.15121,76911.91325,76917.38547,77014.70846,77452.56267,77427.67881,77595.83227,77568.14742,78018.79378,78022.23382,78132.88901,78571.32748,78622.88259,79131.86594,79161.8897,79266.87316,79333.46013,79539.56422,79519.66454
30419.03204,30400.8653,30441.57022,31070.7432,31877.38733,32258.53953,92597.70637,0,35059.24021,34644.50507,34337.80461,33903.13294,32901.429,32898.78289,32287.26389,31143.7627,30464.1218,30022.89983,29300.29299,29285.72888,27938.50122,25716.80568,19797.59463,0,1423.681514,8541.733624,11437.78602,7398.367572,31732.14612,19406.03214,18962.73904,18940.34613,17156.12993,15371.12876,15398.25801,13263.9536,49273.3755,36600.91642,36625.28073,36019.441,35998.15261,38299.41354,38946.41549,41278.71662,48121.66644,76485.13546,51900.98777,48283.16205,48268.37078,47517.36115,47500.52967,46583.03513,44358.18212,44080.17516,40528.81541,39190.85074,39158.5106,36140.61237,61511.54461,39871.30148,43985.4833,44608.07145,49551.48169,50057.80713,52163.03718,53212.41475,53114.15401,54602.9575,55874.73675,55854.52007,58807.47478,57973.56677,38304.50779,36500.4558,33835.38613,28564.01116,25632.52003,23101.53382,12338.08678,32122.38769,30643.54525,31085.30187,40095.44136,31216.17362,40095.44136,30378.86641,30432.00761,30595.00029,30903.97253,31376.43205,31325.61205,31892.00239,32984.3833,32981.651,33623.63498,34852.70207,34857.17004,35645.28813,36832.14371,38287.55259,39303.70428,41954.08669,42152.57195,42794.78119,42861.00848,43734.13129,47735.48034,48835.35676,49387.84473,50400.61386,50396.65383,51387.93213,51682.70074,51682.08828,52896.07033,52895.62867,54265.58765,55206.83652,55701.32067,52503.67795,50184.22029,49802.93562,49076.35292,45867.96426,43210.76581,34635.5107,34333.81552,34111.30399,34111.30399,33457.0007,30465.91029,29765.64733,27197.31082,27341.2035,27190.85978,25708.47729,26284.80234,26323.75821,26142.86152,25000.4427,24944.29796,24802.43426,24229.86089,24202.59481,24024.44419,24015.80422,23425.54141,23369.00313,23211.18299,22593.62902,22575.35436,21810.15273,21820.06865,21621.25647,21584.70305,21301.66852,21275.62211
12656.95952,12664.39374,11359.74036,8408.943848,6548.412342,6083.093871,71879.82677,35059.24021,0,433.6174245,782.9353071,1211.183507,2201.634633,2198.345537,2830.80575,3924.689925,4601.358927,5044.111463,5759.142259,5774.362406,7133.084578,9342.435069,15345.16001,35059.24021,36480.08568,41285.71915,45199.53254,38026.79676,4577.70419,17424.04512,18218.35113,18223.30926,22358.39751,27738.89321,27741.96815,33837.94057,21331.06191,21907.59492,21932.65988,22366.50391,22345.29942,3761.446403,4532.231696,7165.287065,16608.81675,43343.09593,19017.64804,16949.86024,16918.87125,16435.66993,16401.4179,15794.13948,14916.78826,14823.19826,13987.63777,15385.84013,15353.64807,16968.1118,34347.64068,12207.78621,29039.65685,28167.57149,23737.08515,22781.12422,23377.54858,23572.28244,20425.53438,19543.89297,20931.45783,20911.73443,25211.79911,25160.72823,26836.65792,23627.40788,19716.91575,16094.29668,15418.78648,15507.11326,23000.91298,5393.695288,13501.64979,24044.68031,5189.655225,22460.4999,5189.655225,14652.92455,14428.62044,10732.37831,9416.270735,7603.160113,7686.868886,6553.265067,5049.498039,5073.054185,4646.730339,3478.910496,1577.182649,3290.869266,4924.726876,7088.94256,8574.759301,14112.00071,14338.28194,15077.38143,15156.14769,16419.53461,21327.08321,22613.32782,23000.84831,23915.97954,23925.39199,24591.65077,24834.25239,24823.69931,25925.12119,25909.95347,27260.64603,28401.04246,28996.44846,17452.76024,15148.63975,14761.94273,14024.01851,10808.89778,8158.348854,437.2823985,778.7995361,1013.300924,1013.300924,1630.293541,4600.639193,5294.355528,7866.452515,7723.790259,7874.340847,9350.879851,8775.236202,8735.845871,8916.808326,10060.88638,10116.38578,10258.77978,10836.29576,10861.69075,11043.33846,11050.25709,11648.09941,11702.6987,11862.08191,12486.85733,12508.81557,13281.44059,13275.3549,13473.24298,13514.9332,13803.22456,13825.08751
